Student_ID,Name,Gender,Age,Education_Level,Employment_Status,Device_Type,Internet_Connection_Quality,Enrollment_Date,Payment_Mode,ZAge Group
"STU152921","Ritika Bose","Female",30,"Master","Student","Mobile","Medium",2025-01-16 00:00:00.000,"NetBanking","30-34"
"STU153177","Ananya Kumar","Female",30,"Master","Student","Mobile","Medium",2024-11-02 00:00:00.000,"Credit Card","30-34"
"STU156249","Ritika Bose","Female",30,"Master","Student","Mobile","Medium",2024-07-12 00:00:00.000,"UPI","30-34"
"STU156258","Meera Joshi","Female",30,"Master","Student","Mobile","Medium",2024-04-05 00:00:00.000,"UPI","30-34"
"STU156825","Rahul Kumar","Female",30,"Master","Student","Mobile","Medium",2023-12-26 00:00:00.000,"Debit Card","30-34"
"STU157486","Aarav Verma","Female",30,"Master","Student","Mobile","Medium",2023-12-02 00:00:00.000,"NetBanking","30-34"
"STU157795","Sakshi Mehta","Female",30,"Master","Student","Mobile","Medium",2025-04-28 00:00:00.000,"Free","30-34"
"STU159108","Aditya Patel","Female",30,"Master","Student","Mobile","Medium",2025-04-02 00:00:00.000,"Free","30-34"
"STU159485","Neha Iyer","Female",30,"Master","Student","Mobile","Medium",2025-01-01 00:00:00.000,"Credit Card","30-34"
"STU162099","Rahul Verma","Female",30,"Master","Student","Mobile","Medium",2024-11-24 00:00:00.000,"UPI","30-34"
"STU162941","Ritika Patel","Female",30,"Master","Student","Mobile","Medium",2025-01-26 00:00:00.000,"Free","30-34"
"STU163012","Vivaan Kumar","Female",30,"Master","Student","Mobile","Medium",2025-04-03 00:00:00.000,"UPI","30-34"
"STU163360","Priya Nair","Female",30,"Master","Student","Mobile","Medium",2025-09-21 00:00:00.000,"Credit Card","30-34"
"STU164685","Nikhil Shah","Female",30,"Master","Student","Mobile","Medium",2024-12-26 00:00:00.000,"Debit Card","30-34"
"STU164976","Vivaan Singh","Female",30,"Master","Student","Mobile","Medium",2025-02-27 00:00:00.000,"Free","30-34"
"STU165272","Pooja Shah","Female",30,"Master","Student","Mobile","Medium",2024-08-25 00:00:00.000,"UPI","30-34"
"STU165835","Vihaan Iyer","Female",30,"Master","Student","Mobile","Medium",2025-01-30 00:00:00.000,"UPI","30-34"
"STU166068","Sneha Reddy","Female",30,"Master","Student","Mobile","Medium",2024-02-11 00:00:00.000,"Credit Card","30-34"
"STU167480","Aarav Patel","Female",30,"Master","Student","Mobile","Medium",2024-10-21 00:00:00.000,"Free","30-34"
"STU171961","Krishna Iyer","Female",30,"Master","Student","Mobile","Medium",2024-12-02 00:00:00.000,"UPI","30-34"
"STU172120","Sakshi Kumar","Female",30,"Master","Student","Mobile","Medium",2025-03-19 00:00:00.000,"Free","30-34"
"STU175614","Sakshi Desai","Female",30,"Master","Student","Mobile","Medium",2024-07-18 00:00:00.000,"UPI","30-34"
"STU178780","Kavya Gupta","Female",30,"Master","Student","Mobile","Medium",2025-10-02 00:00:00.000,"UPI","30-34"
"STU179209","Nikhil Joshi","Female",30,"Master","Student","Mobile","Medium",2025-01-16 00:00:00.000,"Debit Card","30-34"
"STU179741","Neha Patel","Female",30,"Master","Student","Mobile","Medium",2024-01-16 00:00:00.000,"Free","30-34"
"STU180101","Rahul Nair","Female",30,"Master","Student","Mobile","Medium",2025-06-19 00:00:00.000,"UPI","30-34"
"STU180498","Vivaan Nair","Female",30,"Master","Student","Mobile","Medium",2024-02-08 00:00:00.000,"Scholarship","30-34"
"STU183054","Neha Patel","Female",30,"Master","Student","Mobile","Medium",2024-08-14 00:00:00.000,"Free","30-34"
"STU183240","Vihaan Sharma","Female",30,"Master","Student","Mobile","Medium",2024-12-15 00:00:00.000,"Scholarship","30-34"
"STU183375","Krishna Gupta","Female",30,"Master","Student","Mobile","Medium",2024-07-16 00:00:00.000,"Free","30-34"
"STU184291","Aarav Joshi","Female",30,"Master","Student","Mobile","Medium",2025-03-11 00:00:00.000,"Scholarship","30-34"
"STU184839","Priya Bhardwaj","Female",30,"Master","Student","Mobile","Medium",2024-09-20 00:00:00.000,"Debit Card","30-34"
"STU184894","Priya Singh","Female",30,"Master","Student","Mobile","Medium",2025-07-11 00:00:00.000,"UPI","30-34"
"STU185299","Pooja Verma","Female",30,"Master","Student","Mobile","Medium",2024-07-02 00:00:00.000,"Debit Card","30-34"
"STU185353","Priya Verma","Female",30,"Master","Student","Mobile","Medium",2025-09-07 00:00:00.000,"UPI","30-34"
"STU185749","Rohan Mehta","Female",30,"Master","Student","Mobile","Medium",2024-03-20 00:00:00.000,"Credit Card","30-34"
"STU186217","Ritika Gupta","Female",30,"Master","Student","Mobile","Medium",2023-10-25 00:00:00.000,"Free","30-34"
"STU189426","Meera Gupta","Female",30,"Master","Student","Mobile","Medium",2024-03-16 00:00:00.000,"Debit Card","30-34"
"STU189549","Ananya Iyer","Female",30,"Master","Student","Mobile","Medium",2025-01-01 00:00:00.000,"UPI","30-34"
"STU190987","Sakshi Gupta","Female",30,"Master","Student","Mobile","Medium",2023-11-28 00:00:00.000,"UPI","30-34"
"STU191000","Neha Sharma","Female",30,"Master","Student","Mobile","Medium",2024-12-29 00:00:00.000,"Free","30-34"
"STU191451","Meera Reddy","Female",30,"Master","Student","Mobile","Medium",2025-08-04 00:00:00.000,"Scholarship","30-34"
"STU192613","Krishna Patel","Female",30,"Master","Student","Mobile","Medium",2024-11-01 00:00:00.000,"UPI","30-34"
"STU195331","Meera Desai","Female",30,"Master","Student","Mobile","Medium",2025-08-30 00:00:00.000,"NetBanking","30-34"
"STU195356","Aarav Nair","Female",30,"Master","Student","Mobile","Medium",2025-07-19 00:00:00.000,"UPI","30-34"
"STU195653","Priya Verma","Female",30,"Master","Student","Mobile","Medium",2025-03-05 00:00:00.000,"NetBanking","30-34"
"STU195797","Vivaan Nair","Female",30,"Master","Student","Mobile","Medium",2024-03-22 00:00:00.000,"Credit Card","30-34"
"STU196163","Ritika Singh","Female",30,"Master","Student","Mobile","Medium",2024-03-08 00:00:00.000,"Debit Card","30-34"
"STU198099","Priya Joshi","Female",30,"Master","Student","Mobile","Medium",2025-05-04 00:00:00.000,"NetBanking","30-34"
"STU198533","Aditya Kumar","Female",30,"Master","Student","Mobile","Medium",2025-02-21 00:00:00.000,"Debit Card","30-34"
"STU198988","Rahul Bhardwaj","Female",30,"Master","Student","Mobile","Medium",2025-06-23 00:00:00.000,"Free","30-34"
"STU100440","Ananya Mehta","Female",20,"Master","Student","Mobile","Medium",2025-04-07 00:00:00.000,"Free","19 and below"
"STU100654","Kavya Joshi","Female",20,"Master","Student","Mobile","Medium",2025-09-11 00:00:00.000,"NetBanking","19 and below"
"STU103233","Pooja Reddy","Female",20,"Master","Student","Mobile","Medium",2024-11-22 00:00:00.000,"NetBanking","19 and below"
"STU103263","Aditya Desai","Female",20,"Master","Employed","Mobile","Medium",2024-07-26 00:00:00.000,"Credit Card","19 and below"
"STU103383","Priya Singh","Female",20,"Master","Employed","Mobile","Medium",2025-02-25 00:00:00.000,"NetBanking","19 and below"
"STU103625","Ananya Verma","Female",20,"Master","Student","Mobile","Medium",2023-11-03 00:00:00.000,"Free","19 and below"
"STU104851","Ananya Iyer","Female",20,"Master","Student","Mobile","Medium",2024-12-31 00:00:00.000,"NetBanking","19 and below"
"STU105327","Rahul Shah","Female",20,"Master","Employed","Mobile","Medium",2024-08-18 00:00:00.000,"UPI","19 and below"
"STU105913","Neha Joshi","Female",20,"Master","Employed","Mobile","Medium",2024-07-04 00:00:00.000,"Credit Card","19 and below"
"STU106023","Priya Patel","Female",20,"Master","Student","Mobile","Medium",2024-09-12 00:00:00.000,"Credit Card","19 and below"
"STU108103","Sakshi Sharma","Female",20,"Master","Student","Mobile","Medium",2025-02-18 00:00:00.000,"NetBanking","19 and below"
"STU109366","Neha Singh","Female",20,"Master","Student","Mobile","Medium",2024-05-24 00:00:00.000,"Debit Card","19 and below"
"STU109655","Vivaan Bhardwaj","Female",20,"Master","Employed","Mobile","Medium",2025-02-25 00:00:00.000,"UPI","19 and below"
"STU109884","Krishna Iyer","Female",20,"Master","Unemployed","Mobile","Medium",2025-09-16 00:00:00.000,"UPI","19 and below"
"STU111623","Sneha Sharma","Female",20,"Master","Employed","Mobile","Medium",2024-01-26 00:00:00.000,"Credit Card","19 and below"
"STU112121","Sneha Desai","Female",20,"Master","Student","Mobile","Medium",2024-07-13 00:00:00.000,"NetBanking","19 and below"
"STU112397","Krishna Bhardwaj","Female",20,"Master","Student","Mobile","Medium",2024-11-06 00:00:00.000,"UPI","19 and below"
"STU112481","Priya Iyer","Female",20,"Master","Student","Mobile","Medium",2024-04-25 00:00:00.000,"NetBanking","19 and below"
"STU112549","Ritika Bhardwaj","Female",20,"Master","Employed","Mobile","Medium",2024-08-26 00:00:00.000,"Credit Card","19 and below"
"STU112734","Rohan Desai","Female",20,"Master","Student","Mobile","Medium",2025-01-23 00:00:00.000,"Scholarship","19 and below"
"STU113063","Sai Joshi","Female",20,"Master","Employed","Mobile","Medium",2024-11-22 00:00:00.000,"NetBanking","19 and below"
"STU114754","Neha Gupta","Female",20,"Master","Employed","Mobile","Medium",2025-07-06 00:00:00.000,"NetBanking","19 and below"
"STU117479","Vivaan Shah","Female",20,"Master","Employed","Mobile","Medium",2024-10-30 00:00:00.000,"Scholarship","19 and below"
"STU118922","Meera Sharma","Female",20,"Master","Student","Mobile","Medium",2024-12-16 00:00:00.000,"Scholarship","19 and below"
"STU119790","Nikhil Bhardwaj","Female",20,"Master","Employed","Mobile","Medium",2024-03-17 00:00:00.000,"Credit Card","19 and below"
"STU119986","Ritika Sharma","Female",20,"Master","Employed","Mobile","Medium",2025-07-22 00:00:00.000,"Debit Card","19 and below"
"STU120137","Pooja Nair","Female",20,"Master","Employed","Mobile","Medium",2025-07-30 00:00:00.000,"UPI","19 and below"
"STU120704","Priya Patel","Female",20,"Master","Student","Mobile","Medium",2025-07-13 00:00:00.000,"UPI","19 and below"
"STU121189","Aarav Bose","Female",20,"Master","Student","Mobile","Medium",2024-01-11 00:00:00.000,"UPI","19 and below"
"STU121973","Krishna Nair","Female",20,"Master","Self-Employed","Mobile","Medium",2023-12-03 00:00:00.000,"Scholarship","19 and below"
"STU122147","Vivaan Mehta","Female",20,"Master","Self-Employed","Mobile","Medium",2024-09-21 00:00:00.000,"NetBanking","19 and below"
"STU122766","Ritika Reddy","Female",20,"Master","Employed","Mobile","Medium",2025-04-03 00:00:00.000,"UPI","19 and below"
"STU122909","Rahul Bose","Female",20,"Master","Employed","Mobile","Medium",2024-12-26 00:00:00.000,"Scholarship","19 and below"
"STU125931","Sakshi Desai","Female",20,"Master","Student","Mobile","Medium",2025-10-06 00:00:00.000,"UPI","19 and below"
"STU127072","Krishna Shah","Female",20,"Master","Employed","Mobile","Medium",2025-09-10 00:00:00.000,"Debit Card","19 and below"
"STU130609","Aditya Singh","Female",20,"Master","Student","Mobile","Medium",2025-05-20 00:00:00.000,"Debit Card","19 and below"
"STU133681","Rahul Shah","Female",20,"Master","Unemployed","Mobile","Medium",2023-12-11 00:00:00.000,"Credit Card","19 and below"
"STU135582","Kavya Desai","Female",20,"Master","Employed","Mobile","Medium",2023-11-09 00:00:00.000,"Free","19 and below"
"STU135656","Sneha Patel","Female",20,"Master","Employed","Mobile","Medium",2023-12-19 00:00:00.000,"NetBanking","19 and below"
"STU135778","Vihaan Reddy","Female",20,"Master","Student","Mobile","Medium",2024-09-29 00:00:00.000,"NetBanking","19 and below"
"STU136326","Priya Gupta","Female",20,"Master","Unemployed","Mobile","Medium",2024-01-15 00:00:00.000,"Debit Card","19 and below"
"STU137618","Krishna Singh","Female",20,"Master","Employed","Mobile","Medium",2024-08-02 00:00:00.000,"NetBanking","19 and below"
"STU137880","Aditya Verma","Female",20,"Master","Employed","Mobile","Medium",2024-09-26 00:00:00.000,"UPI","19 and below"
"STU138142","Meera Gupta","Female",20,"Master","Employed","Mobile","Medium",2025-06-30 00:00:00.000,"Scholarship","19 and below"
"STU138485","Rohan Sharma","Female",20,"Master","Employed","Mobile","Medium",2025-06-06 00:00:00.000,"UPI","19 and below"
"STU138701","Isha Kumar","Female",20,"Master","Student","Mobile","Medium",2024-01-20 00:00:00.000,"UPI","19 and below"
"STU139379","Rahul Iyer","Female",20,"Master","Employed","Mobile","Medium",2025-06-13 00:00:00.000,"UPI","19 and below"
"STU139525","Rahul Patel","Female",20,"Master","Student","Mobile","Medium",2025-04-28 00:00:00.000,"UPI","19 and below"
"STU139775","Vihaan Joshi","Female",20,"Master","Student","Mobile","Medium",2024-06-24 00:00:00.000,"Credit Card","19 and below"
"STU140161","Ananya Nair","Female",20,"Master","Employed","Mobile","Medium",2024-12-02 00:00:00.000,"Credit Card","19 and below"
"STU140996","Ritika Nair","Female",20,"Master","Employed","Mobile","Medium",2024-11-07 00:00:00.000,"NetBanking","19 and below"
"STU142259","Priya Reddy","Female",20,"Master","Employed","Mobile","Medium",2024-11-30 00:00:00.000,"Credit Card","19 and below"
"STU143039","Sneha Desai","Female",20,"Master","Unemployed","Mobile","Medium",2024-02-19 00:00:00.000,"Free","19 and below"
"STU143289","Krishna Reddy","Female",20,"Master","Self-Employed","Mobile","Medium",2025-07-28 00:00:00.000,"Credit Card","19 and below"
"STU143524","Sneha Verma","Female",20,"Master","Unemployed","Mobile","Medium",2025-05-30 00:00:00.000,"Debit Card","19 and below"
"STU143971","Sakshi Bhardwaj","Female",20,"Master","Employed","Mobile","Medium",2024-08-12 00:00:00.000,"Free","19 and below"
"STU144060","Priya Verma","Female",20,"Master","Employed","Mobile","Medium",2024-03-26 00:00:00.000,"Free","19 and below"
"STU144258","Vihaan Joshi","Female",20,"Master","Employed","Mobile","Medium",2023-11-09 00:00:00.000,"Free","19 and below"
"STU145526","Neha Verma","Female",20,"Master","Employed","Mobile","Medium",2024-03-04 00:00:00.000,"Free","19 and below"
"STU145857","Pooja Shah","Female",20,"Master","Student","Mobile","Medium",2023-11-16 00:00:00.000,"Free","19 and below"
"STU145884","Nikhil Gupta","Female",20,"Master","Employed","Mobile","Medium",2025-05-28 00:00:00.000,"Credit Card","19 and below"
"STU147312","Sai Mehta","Female",20,"Master","Student","Mobile","Medium",2025-01-26 00:00:00.000,"Scholarship","19 and below"
"STU147446","Ananya Verma","Female",20,"Master","Student","Mobile","Medium",2025-07-16 00:00:00.000,"UPI","19 and below"
"STU149082","Kavya Joshi","Female",20,"Master","Employed","Mobile","Medium",2025-05-22 00:00:00.000,"UPI","19 and below"
"STU149193","Aarav Sharma","Female",20,"Master","Student","Mobile","Medium",2024-07-09 00:00:00.000,"Free","19 and below"
"STU150711","Priya Singh","Female",20,"Master","Student","Mobile","Medium",2024-07-02 00:00:00.000,"Free","19 and below"
"STU151133","Ananya Sharma","Female",20,"Master","Employed","Mobile","Medium",2023-12-07 00:00:00.000,"Scholarship","19 and below"
"STU151283","Kavya Joshi","Female",20,"Master","Student","Mobile","Medium",2025-09-06 00:00:00.000,"Credit Card","19 and below"
"STU151986","Ritika Sharma","Female",20,"Master","Student","Mobile","Medium",2024-01-26 00:00:00.000,"UPI","19 and below"
"STU152595","Aarav Reddy","Female",20,"Master","Student","Mobile","Medium",2024-11-19 00:00:00.000,"UPI","19 and below"
"STU155620","Sai Reddy","Female",20,"Master","Employed","Mobile","Medium",2023-11-07 00:00:00.000,"UPI","19 and below"
"STU155706","Sakshi Patel","Female",20,"Master","Student","Mobile","Medium",2025-02-03 00:00:00.000,"UPI","19 and below"
"STU155789","Rahul Desai","Female",20,"Master","Student","Mobile","Medium",2024-04-25 00:00:00.000,"Debit Card","19 and below"
"STU155965","Aditya Desai","Female",20,"Master","Employed","Mobile","Medium",2024-03-03 00:00:00.000,"Scholarship","19 and below"
"STU156325","Meera Desai","Female",20,"Master","Employed","Mobile","Medium",2025-06-18 00:00:00.000,"Free","19 and below"
"STU156641","Sai Bose","Female",20,"Master","Student","Mobile","Medium",2025-01-28 00:00:00.000,"Free","19 and below"
"STU158052","Priya Kumar","Female",20,"Master","Student","Mobile","Medium",2025-03-29 00:00:00.000,"Credit Card","19 and below"
"STU159343","Ananya Singh","Female",20,"Master","Student","Mobile","Medium",2024-11-10 00:00:00.000,"UPI","19 and below"
"STU159374","Rahul Gupta","Female",20,"Master","Employed","Mobile","Medium",2024-10-10 00:00:00.000,"UPI","19 and below"
"STU162183","Ritika Reddy","Female",20,"Master","Student","Mobile","Medium",2024-12-01 00:00:00.000,"Credit Card","19 and below"
"STU162294","Ritika Reddy","Female",20,"Master","Employed","Mobile","Medium",2024-11-14 00:00:00.000,"Credit Card","19 and below"
"STU162442","Krishna Bose","Female",20,"Master","Employed","Mobile","Medium",2024-09-02 00:00:00.000,"UPI","19 and below"
"STU162823","Priya Patel","Female",20,"Master","Student","Mobile","Medium",2024-09-02 00:00:00.000,"UPI","19 and below"
"STU164019","Aarav Reddy","Female",20,"Master","Employed","Mobile","Medium",2025-08-08 00:00:00.000,"Free","19 and below"
"STU165050","Neha Desai","Female",20,"Master","Student","Mobile","Medium",2025-03-31 00:00:00.000,"Free","19 and below"
"STU165057","Ritika Singh","Female",20,"Master","Student","Mobile","Medium",2025-04-08 00:00:00.000,"Debit Card","19 and below"
"STU165732","Neha Desai","Female",20,"Master","Student","Mobile","Medium",2024-05-24 00:00:00.000,"UPI","19 and below"
"STU166512","Priya Iyer","Female",20,"Master","Unemployed","Mobile","Medium",2024-05-20 00:00:00.000,"UPI","19 and below"
"STU167714","Rahul Reddy","Female",20,"Master","Student","Mobile","Medium",2024-12-30 00:00:00.000,"Scholarship","19 and below"
"STU168398","Vihaan Shah","Female",20,"Master","Student","Mobile","Medium",2023-11-15 00:00:00.000,"UPI","19 and below"
"STU168843","Rahul Patel","Female",20,"Master","Self-Employed","Mobile","Medium",2024-04-01 00:00:00.000,"Credit Card","19 and below"
"STU169507","Ritika Singh","Female",20,"Master","Student","Mobile","Medium",2025-07-03 00:00:00.000,"Credit Card","19 and below"
"STU169692","Pooja Mehta","Female",20,"Master","Employed","Mobile","Medium",2024-07-13 00:00:00.000,"Free","19 and below"
"STU170548","Nikhil Verma","Female",20,"Master","Employed","Mobile","Medium",2024-05-19 00:00:00.000,"Free","19 and below"
"STU170630","Arjun Sharma","Female",20,"Master","Employed","Mobile","Medium",2023-12-30 00:00:00.000,"UPI","19 and below"
"STU171303","Neha Desai","Female",20,"Master","Student","Mobile","Medium",2024-12-21 00:00:00.000,"Credit Card","19 and below"
"STU171778","Ananya Kumar","Female",20,"Master","Unemployed","Mobile","Medium",2024-10-18 00:00:00.000,"Scholarship","19 and below"
"STU172763","Nikhil Reddy","Female",20,"Master","Employed","Mobile","Medium",2024-02-14 00:00:00.000,"Credit Card","19 and below"
"STU173427","Ananya Mehta","Female",20,"Master","Unemployed","Mobile","Medium",2024-08-20 00:00:00.000,"Free","19 and below"
"STU173799","Krishna Kumar","Female",20,"Master","Student","Mobile","Medium",2025-08-19 00:00:00.000,"Scholarship","19 and below"
"STU173818","Nikhil Desai","Female",20,"Master","Employed","Mobile","Medium",2025-02-09 00:00:00.000,"Free","19 and below"
"STU175003","Kavya Joshi","Female",20,"Master","Employed","Mobile","Medium",2024-03-21 00:00:00.000,"UPI","19 and below"
"STU175011","Isha Gupta","Female",20,"Master","Employed","Mobile","Medium",2025-05-13 00:00:00.000,"Free","19 and below"
"STU175985","Krishna Desai","Female",20,"Master","Student","Mobile","Medium",2025-08-08 00:00:00.000,"Debit Card","19 and below"
"STU176940","Krishna Sharma","Female",20,"Master","Employed","Mobile","Medium",2024-10-15 00:00:00.000,"Debit Card","19 and below"
"STU177362","Neha Patel","Female",20,"Master","Employed","Mobile","Medium",2025-03-30 00:00:00.000,"Free","19 and below"
"STU177556","Vihaan Patel","Female",20,"Master","Employed","Mobile","Medium",2025-01-09 00:00:00.000,"Debit Card","19 and below"
"STU178204","Arjun Joshi","Female",20,"Master","Student","Mobile","Medium",2025-10-04 00:00:00.000,"UPI","19 and below"
"STU180020","Rahul Reddy","Female",20,"Master","Student","Mobile","Medium",2024-05-18 00:00:00.000,"NetBanking","19 and below"
"STU180303","Krishna Kumar","Female",20,"Master","Student","Mobile","Medium",2025-05-02 00:00:00.000,"Credit Card","19 and below"
"STU180314","Neha Patel","Female",20,"Master","Student","Mobile","Medium",2024-01-06 00:00:00.000,"Credit Card","19 and below"
"STU180472","Sai Nair","Female",20,"Master","Employed","Mobile","Medium",2024-11-24 00:00:00.000,"Scholarship","19 and below"
"STU180544","Rohan Reddy","Female",20,"Master","Employed","Mobile","Medium",2025-02-12 00:00:00.000,"Free","19 and below"
"STU180853","Rohan Kumar","Female",20,"Master","Employed","Mobile","Medium",2025-01-28 00:00:00.000,"NetBanking","19 and below"
"STU181018","Vivaan Verma","Female",20,"Master","Student","Mobile","Medium",2025-08-06 00:00:00.000,"Free","19 and below"
"STU185070","Kavya Reddy","Female",20,"Master","Employed","Mobile","Medium",2024-09-07 00:00:00.000,"Debit Card","19 and below"
"STU185079","Ritika Singh","Female",20,"Master","Employed","Mobile","Medium",2024-06-06 00:00:00.000,"UPI","19 and below"
"STU185939","Arjun Mehta","Female",20,"Master","Student","Mobile","Medium",2024-08-14 00:00:00.000,"UPI","19 and below"
"STU186041","Sakshi Gupta","Female",20,"Master","Student","Mobile","Medium",2023-12-20 00:00:00.000,"Debit Card","19 and below"
"STU188516","Isha Nair","Female",20,"Master","Employed","Mobile","Medium",2024-07-20 00:00:00.000,"UPI","19 and below"
"STU188631","Rohan Mehta","Female",20,"Master","Student","Mobile","Medium",2025-07-06 00:00:00.000,"Free","19 and below"
"STU189888","Sneha Joshi","Female",20,"Master","Student","Mobile","Medium",2024-04-06 00:00:00.000,"Free","19 and below"
"STU190273","Priya Bose","Female",20,"Master","Employed","Mobile","Medium",2025-06-17 00:00:00.000,"Debit Card","19 and below"
"STU190705","Aarav Patel","Female",20,"Master","Student","Mobile","Medium",2024-06-18 00:00:00.000,"Free","19 and below"
"STU190771","Ritika Singh","Female",20,"Master","Student","Mobile","Medium",2024-05-11 00:00:00.000,"UPI","19 and below"
"STU191171","Krishna Singh","Female",20,"Master","Employed","Mobile","Medium",2024-09-07 00:00:00.000,"Debit Card","19 and below"
"STU191498","Sneha Patel","Female",20,"Master","Student","Mobile","Medium",2024-04-03 00:00:00.000,"Debit Card","19 and below"
"STU191945","Ananya Verma","Female",20,"Master","Employed","Mobile","Medium",2024-12-28 00:00:00.000,"Scholarship","19 and below"
"STU193140","Pooja Bhardwaj","Female",20,"Master","Student","Mobile","Medium",2025-08-02 00:00:00.000,"Credit Card","19 and below"
"STU194016","Kavya Bhardwaj","Female",20,"Master","Student","Mobile","Medium",2024-08-06 00:00:00.000,"UPI","19 and below"
"STU194195","Ananya Singh","Female",20,"Master","Student","Mobile","Medium",2024-12-17 00:00:00.000,"UPI","19 and below"
"STU196815","Meera Bhardwaj","Female",20,"Master","Employed","Mobile","Medium",2025-01-23 00:00:00.000,"Free","19 and below"
"STU198872","Priya Desai","Female",20,"Master","Student","Mobile","Medium",2025-03-25 00:00:00.000,"Free","19 and below"
"STU100942","Vihaan Iyer","Female",19,"Master","Student","Mobile","Medium",2025-09-22 00:00:00.000,"UPI","19 and below"
"STU101833","Priya Iyer","Female",19,"Master","Student","Mobile","Medium",2024-12-23 00:00:00.000,"UPI","19 and below"
"STU102941","Vihaan Joshi","Female",19,"Master","Student","Mobile","Medium",2024-02-25 00:00:00.000,"Free","19 and below"
"STU103302","Sai Verma","Female",19,"Master","Employed","Mobile","Medium",2024-06-01 00:00:00.000,"Credit Card","19 and below"
"STU103522","Vihaan Desai","Female",19,"Master","Student","Mobile","Medium",2023-10-25 00:00:00.000,"Free","19 and below"
"STU104139","Pooja Patel","Female",19,"Master","Employed","Mobile","Medium",2023-12-14 00:00:00.000,"UPI","19 and below"
"STU105877","Rohan Shah","Female",19,"Master","Student","Mobile","Medium",2025-05-16 00:00:00.000,"NetBanking","19 and below"
"STU106368","Ananya Verma","Female",19,"Master","Student","Mobile","Medium",2024-02-15 00:00:00.000,"NetBanking","19 and below"
"STU106605","Vihaan Iyer","Female",19,"Master","Unemployed","Mobile","Medium",2025-02-14 00:00:00.000,"Credit Card","19 and below"
"STU108002","Kavya Bose","Female",19,"Master","Student","Mobile","Medium",2023-12-01 00:00:00.000,"Free","19 and below"
"STU108306","Priya Patel","Female",19,"Master","Employed","Mobile","Medium",2024-02-20 00:00:00.000,"Debit Card","19 and below"
"STU109461","Vihaan Joshi","Female",19,"Master","Self-Employed","Mobile","Medium",2024-08-03 00:00:00.000,"Scholarship","19 and below"
"STU110378","Isha Bhardwaj","Female",19,"Master","Employed","Mobile","Medium",2023-12-22 00:00:00.000,"Free","19 and below"
"STU111088","Aditya Patel","Female",19,"Master","Student","Mobile","Medium",2024-12-30 00:00:00.000,"Credit Card","19 and below"
"STU111597","Kavya Mehta","Female",19,"Master","Employed","Mobile","Medium",2025-09-25 00:00:00.000,"Free","19 and below"
"STU112029","Rohan Joshi","Female",19,"Master","Employed","Mobile","Medium",2025-02-14 00:00:00.000,"UPI","19 and below"
"STU112311","Ananya Gupta","Female",19,"Master","Student","Mobile","Medium",2025-04-09 00:00:00.000,"Free","19 and below"
"STU113350","Vihaan Gupta","Female",19,"Master","Student","Mobile","Medium",2023-12-12 00:00:00.000,"Scholarship","19 and below"
"STU113903","Ananya Mehta","Female",19,"Master","Employed","Mobile","Medium",2025-07-19 00:00:00.000,"Scholarship","19 and below"
"STU115183","Nikhil Mehta","Female",19,"Master","Student","Mobile","Medium",2025-08-05 00:00:00.000,"UPI","19 and below"
"STU115337","Ananya Verma","Female",19,"Master","Student","Mobile","Medium",2025-06-07 00:00:00.000,"UPI","19 and below"
"STU115740","Ananya Singh","Female",19,"Master","Employed","Mobile","Medium",2023-12-29 00:00:00.000,"Debit Card","19 and below"
"STU115809","Nikhil Sharma","Female",19,"Master","Employed","Mobile","Medium",2024-01-01 00:00:00.000,"Scholarship","19 and below"
"STU116674","Aditya Bhardwaj","Female",19,"Master","Student","Mobile","Medium",2024-03-18 00:00:00.000,"NetBanking","19 and below"
"STU116690","Rohan Gupta","Female",19,"Master","Student","Mobile","Medium",2024-06-12 00:00:00.000,"Free","19 and below"
"STU117062","Sakshi Bose","Female",19,"Master","Unemployed","Mobile","Medium",2025-03-10 00:00:00.000,"Free","19 and below"
"STU119220","Rohan Sharma","Female",19,"Master","Employed","Mobile","Medium",2024-09-04 00:00:00.000,"Debit Card","19 and below"
"STU121668","Arjun Patel","Female",19,"Master","Unemployed","Mobile","Medium",2025-07-20 00:00:00.000,"Credit Card","19 and below"
"STU123569","Aditya Verma","Female",19,"Master","Employed","Mobile","Medium",2024-10-03 00:00:00.000,"UPI","19 and below"
"STU126249","Sai Verma","Female",19,"Master","Unemployed","Mobile","Medium",2025-06-01 00:00:00.000,"NetBanking","19 and below"
"STU126639","Meera Gupta","Female",19,"Master","Employed","Mobile","Medium",2023-12-07 00:00:00.000,"Debit Card","19 and below"
"STU126757","Meera Desai","Female",19,"Master","Employed","Mobile","Medium",2024-03-19 00:00:00.000,"Credit Card","19 and below"
"STU127660","Nikhil Bhardwaj","Female",19,"Master","Student","Mobile","Medium",2024-06-27 00:00:00.000,"UPI","19 and below"
"STU127672","Rohan Reddy","Female",19,"Master","Student","Mobile","Medium",2024-05-30 00:00:00.000,"NetBanking","19 and below"
"STU129423","Rahul Bhardwaj","Female",19,"Master","Student","Mobile","Medium",2024-07-19 00:00:00.000,"Credit Card","19 and below"
"STU130298","Aarav Gupta","Female",19,"Master","Unemployed","Mobile","Medium",2025-04-04 00:00:00.000,"Scholarship","19 and below"
"STU130679","Neha Bose","Female",19,"Master","Employed","Mobile","Medium",2024-06-13 00:00:00.000,"Credit Card","19 and below"
